seed,inner_cv_score,tune_objective,test_f1,test_accuracy,test_precision,test_recall,test_n,test_roc_auc,test_auc_0MC,test_auc_AR
1,0.7939988116458704,f1,0.8163265306122449,0.8125,0.8,0.8333333333333334,48.0,0.8680555555555555,0.9142857142857143,0.8513931888544891
2,0.7804463597505431,f1,0.851063829787234,0.8541666666666666,0.8695652173913043,0.8333333333333334,48.0,0.9444444444444444,1.0,0.9442148760330579
3,0.7822217822217822,f1,0.6956521739130435,0.7083333333333334,0.7272727272727273,0.6666666666666666,48.0,0.796875,0.9166666666666666,0.7833333333333333
4,0.7917160230593066,f1,0.8148148148148148,0.7916666666666666,0.7333333333333333,0.9166666666666666,48.0,0.8697916666666666,1.0,0.8547619047619048
5,0.7894313931743806,f1,0.8627450980392157,0.8541666666666666,0.8148148148148148,0.9166666666666666,48.0,0.875,1.0,0.865909090909091
